561	Star Trek: Generations (1994)
57	Tin Cup (1996)
659	Omen, The (1976)
556	Cinema Paradiso (1988)
615	Cool Hand Luke (1967)
6	Forrest Gump (1994)
621	Money Talks (1997)
923	Heat (1995)
178	Geronimo: An American Legend (1993)
497	American President, The (1995)
899	Pink Floyd - The Wall (1982)
94	Philadelphia (1993)
329	Dante's Peak (1997)
372	Rosewood (1997)
619	Scream (1996)
537	One Flew Over the Cuckoo's Nest (1975)
543	American President, The (1995)
363	Touch of Evil (1958)
70	Blade Runner (1982)
930	Sense and Sensibility (1995)
580	Romy and Michele's High School Reunion (1997)
608	Cinderella (1950)
601	Phenomenon (1996)
836	Pulp Fiction (1994)
880	Top Gun (1986)
885	Princess Bride, The (1987)
21	Children of the Corn: The Gathering (1996)
643	Six Degrees of Separation (1993)
271	Smilla's Sense of Snow (1997)
222	Money Train (1995)
796	Sabrina (1954)
102	GoodFellas (1990)
49	Conspiracy Theory (1997)
385	Leaving Las Vegas (1995)
406	William Shakespeare's Romeo and Juliet (1996)
698	Liar Liar (1997)
85	Cinderella (1950)
181	Telling Lies in America (1997)
545	Good, The Bad and The Ugly, The (1966)
655	Eat Drink Man Woman (1994)
639	Antonia's Line (1995)
449	Unbearable Lightness of Being, The (1988)
18	Nobody's Fool (1994)
593	Dead Man Walking (1995)
286	Desperate Measures (1998)
534	Bound (1996)
483	Jerry Maguire (1996)
345	Clerks (1994)
472	Willy Wonka and the Chocolate Factory (1971)
232	Pulp Fiction (1994)
222	Amadeus (1984)
372	Sleepers (1996)
265	Liar Liar (1997)
1	Belle de jour (1967)
870	Usual Suspects, The (1995)
719	Miracle on 34th Street (1994)
87	House Arrest (1996)
330	Men in Black (1997)
58	Anne Frank Remembered (1995)
764	English Patient, The (1996)
90	M (1931)
789	Sleepers (1996)
524	Man Who Would Be King, The (1975)
60	Rebel Without a Cause (1955)
315	Koyaanisqatsi (1983)
749	Grumpier Old Men (1995)
125	Quiet Man, The (1952)
274	Michael Collins (1996)
343	Star Wars (1977)
898	Contact (1997)
347	Fried Green Tomatoes (1991)
233	Jaws (1975)
5	Star Trek: The Wrath of Khan (1982)
794	Breaking the Waves (1996)
650	Bananas (1971)
405	William Shakespeare's Romeo and Juliet (1996)
613	Rebecca (1940)
28	Silence of the Lambs, The (1991)
128	Aladdin and the King of Thieves (1996)
95	Muriel's Wedding (1994)
877	Barcelona (1994)
293	Escape from L.A. (1996)
871	Big Blue, The (Grand bleu, Le) (1988)
378	GoldenEye (1995)
425	Fifth Element, The (1997)
374	Batman Returns (1992)
303	Welcome to the Dollhouse (1995)
294	Hoodlum (1997)
903	Game, The (1997)
94	Great White Hype, The (1996)
80	Shine (1996)
387	Pulp Fiction (1994)
332	Four Weddings and a Funeral (1994)
468	American President, The (1995)
64	Fugitive, The (1993)
804	Psycho (1960)
752	Prophecy II, The (1998)
488	Die Hard (1988)
198	Godfather: Part II, The (1974)
279	Groundhog Day (1993)
188	Bridge on the River Kwai, The (1957)
417	Delicatessen (1991)
472	Little Rascals, The (1994)
570	Lost Highway (1997)
836	Raiders of the Lost Ark (1981)
712	Addams Family Values (1993)
44	Groundhog Day (1993)
934	Willy Wonka and the Chocolate Factory (1971)
254	It's a Wonderful Life (1946)
747	Paradise Lost: The Child Murders at Robin Hood Hills (1996)
164	That Thing You Do! (1996)
222	Striptease (1996)
852	Godfather, The (1972)
385	Farinelli: il castrato (1994)
378	Unforgiven (1992)
681	English Patient, The (1996)
49	Air Force One (1997)
847	Singin' in the Rain (1952)
456	To Kill a Mockingbird (1962)
59	Being There (1979)
605	Shine (1996)
639	Usual Suspects, The (1995)
7	Killing Fields, The (1984)
704	Penny Serenade (1941)
721	Fire Down Below (1997)
821	River Wild, The (1994)
607	Fargo (1996)
918	Koyaanisqatsi (1983)
537	It's a Wonderful Life (1946)
283	Robin Hood: Prince of Thieves (1991)
406	Pulp Fiction (1994)
320	Fargo (1996)
716	For Whom the Bell Tolls (1943)
645	Psycho (1960)
462	Mother (1996)
198	Twister (1996)
385	Streetcar Named Desire, A (1951)
606	Butch Cassidy and the Sundance Kid (1969)
810	That Darn Cat! (1997)
854	Marvin's Room (1996)
871	Rainmaker, The (1997)
863	Dark City (1998)
823	Sabrina (1995)
890	Jerry Maguire (1996)
394	Mary Poppins (1964)
309	Fly Away Home (1996)
38	In the Line of Duty 2 (1987)
198	E.T. the Extra-Terrestrial (1982)
393	Naked Gun 33 1/3: The Final Insult (1994)
417	Top Gun (1986)
770	Toy Story (1995)
405	Relative Fear (1994)
229	Full Monty, The (1997)
930	Fish Called Wanda, A (1988)
180	Pump Up the Volume (1990)
579	Bye Bye, Love (1995)
279	Heat (1995)
279	Feast of July (1995)
393	Return of the Jedi (1983)
314	Stand by Me (1986)
851	Mulholland Falls (1996)
214	Monty Python's Life of Brian (1979)
160	Professional, The (1994)
416	Bulletproof (1996)
380	To Kill a Mockingbird (1962)
328	Primal Fear (1996)
467	City of Lost Children, The (1995)
94	Clueless (1995)
279	Home Alone (1990)
152	Rob Roy (1995)
366	Twelve Monkeys (1995)
542	Three Musketeers, The (1993)
21	Tales From the Crypt Presents: Demon Knight (1995)
405	Delicatessen (1991)
3	Cop Land (1997)
399	Last of the Mohicans, The (1992)
760	Glimmer Man, The (1996)
293	Nell (1994)
90	Meet John Doe (1941)
291	Candyman: Farewell to the Flesh (1995)
648	Terminal Velocity (1994)
682	Batman (1989)
669	People vs. Larry Flynt, The (1996)
450	Clear and Present Danger (1994)
458	Manhattan (1979)
846	GoodFellas (1990)
476	Tin Men (1987)
307	12 Angry Men (1957)
757	Johnny Mnemonic (1995)
349	Phenomenon (1996)
709	Die Hard 2 (1990)
174	City Slickers II: The Legend of Curly's Gold (1994)
389	Magnificent Seven, The (1954)
932	Amityville Horror, The (1979)
85	Alice in Wonderland (1951)
406	Microcosmos: Le peuple de l'herbe (1996)
292	Willy Wonka and the Chocolate Factory (1971)
365	Kiss Me, Guido (1997)
532	In the Line of Fire (1993)
102	Snow White and the Seven Dwarfs (1937)
407	Adventures of Robin Hood, The (1938)
43	Maverick (1994)
200	Liar Liar (1997)
452	Dances with Wolves (1990)
716	Nell (1994)
92	Phenomenon (1996)
361	Trust (1990)
466	Batman Returns (1992)
694	Paris Is Burning (1990)
654	Down Periscope (1996)
746	Dead Poets Society (1989)
803	Ice Storm, The (1997)
13	Rising Sun (1993)
333	Liar Liar (1997)
385	Fierce Creatures (1997)
416	Things to Do in Denver when You're Dead (1995)
537	Exotica (1994)
102	Natural Born Killers (1994)
788	Abyss, The (1989)
286	Island of Dr. Moreau, The (1996)
12	Dead Poets Society (1989)
234	Man Who Would Be King, The (1975)
487	Chamber, The (1996)
480	Gandhi (1982)
474	Around the World in 80 Days (1956)
776	Annie Hall (1977)
291	Basic Instinct (1992)
758	Devil's Advocate, The (1997)
38	Man Without a Face, The (1993)
661	Shine (1996)
712	American President, The (1995)
897	Firm, The (1993)
526	Brassed Off (1996)
87	Blues Brothers, The (1980)
314	Speed (1994)
466	Apostle, The (1997)
314	Forrest Gump (1994)
916	Chasing Amy (1997)
442	Amityville Horror, The (1979)
13	Halloween: The Curse of Michael Myers (1995)
551	Batman (1989)
861	Jane Eyre (1996)
693	Seven (Se7en) (1995)
332	Peacemaker, The (1997)
606	Craft, The (1996)
551	Demolition Man (1993)
255	Copycat (1995)
847	Apocalypse Now (1979)
246	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)
250	Donnie Brasco (1997)
398	Return of the Jedi (1983)
671	My Fellow Americans (1996)
885	Truth About Cats & Dogs, The (1996)
489	Game, The (1997)
336	Great White Hype, The (1996)
749	Metro (1997)
424	Rocket Man (1997)
559	Braveheart (1995)
174	Mrs. Doubtfire (1993)
608	Dial M for Murder (1954)
618	Jumanji (1995)
710	Citizen Kane (1941)
276	Trainspotting (1996)
249	Austin Powers: International Man of Mystery (1997)
862	Manchurian Candidate, The (1962)
361	Secrets & Lies (1996)
406	East of Eden (1955)
474	In the Name of the Father (1993)
308	Citizen Kane (1941)
233	Dances with Wolves (1990)
654	Speed (1994)
847	Love! Valour! Compassion! (1997)
663	Aliens (1986)
928	Babe (1995)
450	American President, The (1995)
684	Net, The (1995)
346	Dumb & Dumber (1994)
447	Star Trek: First Contact (1996)
326	Empire Strikes Back, The (1980)
711	Othello (1995)
935	Broken Arrow (1996)
506	Jurassic Park (1993)
470	Hate (Haine, La) (1995)
756	Devil's Own, The (1997)
829	My Left Foot (1989)
456	Carrie (1976)
907	Basketball Diaries, The (1995)
287	Bottle Rocket (1996)
939	Men in Black (1997)
682	Candyman (1992)
453	Fear (1996)
644	My Best Friend's Wedding (1997)
54	L.A. Confidential (1997)
367	Bram Stoker's Dracula (1992)
836	Evita (1996)
707	Adventures of Priscilla, Queen of the Desert, The (1994)
95	Dangerous Minds (1995)
778	Blues Brothers, The (1980)
638	Last of the Mohicans, The (1992)
508	American Werewolf in London, An (1981)
321	Angels and Insects (1995)
452	Graduate, The (1967)
716	Young Frankenstein (1974)
851	McHale's Navy (1997)
5	Star Wars (1977)
901	Liar Liar (1997)
603	Muppet Treasure Island (1996)
334	Star Trek: The Motion Picture (1979)
102	Spawn (1997)
221	Bronx Tale, A (1993)
284	Red Corner (1997)
269	2 Days in the Valley (1996)
484	In the Line of Fire (1993)
2	Fly Away Home (1996)
301	Johnny Mnemonic (1995)
10	Secret of Roan Inish, The (1994)
936	Twelve Monkeys (1995)
297	Ransom (1996)
540	2 Days in the Valley (1996)
184	Glengarry Glen Ross (1992)
711	Boogie Nights (1997)
256	Don Juan DeMarco (1995)
43	Restoration (1995)
455	Room with a View, A (1986)
100	Air Force One (1997)
75	Blue in the Face (1995)
767	Toy Story (1995)
286	Matilda (1996)
524	Diva (1981)
354	M*A*S*H (1970)
13	City of Angels (1998)
487	Field of Dreams (1989)
326	Days of Thunder (1990)
277	Sabrina (1995)
284	Deconstructing Harry (1997)
286	In & Out (1997)
606	Psycho (1960)
638	Escape from New York (1981)
452	Hoop Dreams (1994)
251	Phenomenon (1996)
405	Die xue shuang xiong (Killer, The) (1989)
756	Aliens (1986)
276	Hunt for Red October, The (1990)
424	Leaving Las Vegas (1995)
833	L.A. Confidential (1997)
624	City Hall (1996)
417	Body Parts (1991)
160	Star Trek IV: The Voyage Home (1986)
60	Star Trek III: The Search for Spock (1984)
440	Life Less Ordinary, A (1997)
452	Blues Brothers, The (1980)
356	Titanic (1997)
311	Rob Roy (1995)
244	Courage Under Fire (1996)
531	Free Willy 3: The Rescue (1997)
883	Treasure of the Sierra Madre, The (1948)
268	Three Colors: Red (1994)
23	Nightmare Before Christmas, The (1993)
347	Stand by Me (1986)
406	Sense and Sensibility (1995)
758	Twelve Monkeys (1995)
59	Body Snatchers (1993)
833	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
521	Long Kiss Goodnight, The (1996)
495	In the Line of Fire (1993)
13	That Darn Cat! (1997)
102	First Knight (1995)
709	Schindler's List (1993)
503	Dolores Claiborne (1994)
394	Alien (1979)
805	Amadeus (1984)
551	Monty Python and the Holy Grail (1974)
92	Red Rock West (1992)
279	Germinal (1993)
271	Patton (1970)
188	Victor/Victoria (1982)
551	Meet Wally Sparks (1997)
727	Saint, The (1997)
469	To Catch a Thief (1955)
733	Devil's Own, The (1997)
378	Gone with the Wind (1939)
679	Forrest Gump (1994)
749	Braveheart (1995)
6	Raiders of the Lost Ark (1981)
320	In the Mouth of Madness (1995)
193	Spy Hard (1996)
109	Airheads (1994)
28	Body Snatchers (1993)
878	Sleeper (1973)
707	Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)
715	Swingers (1996)
577	Broken Arrow (1996)
329	Glory (1989)
788	Doors, The (1991)
788	Star Trek: Generations (1994)
385	Three Colors: White (1994)
303	Beavis and Butt-head Do America (1996)
487	Pump Up the Volume (1990)
923	Dragonheart (1996)
39	Game, The (1997)
534	Space Jam (1996)
256	Crimson Tide (1995)
514	Real Genius (1985)
850	Return of the Jedi (1983)
532	Star Trek III: The Search for Spock (1984)
398	To Kill a Mockingbird (1962)
515	Fly Away Home (1996)
615	Beautician and the Beast, The (1997)
792	Muppet Treasure Island (1996)
145	Primal Fear (1996)
642	Fluke (1995)
209	In & Out (1997)
272	Terminator 2: Judgment Day (1991)
110	Princess Bride, The (1987)
560	Broken Arrow (1996)
929	Deer Hunter, The (1978)
886	Schindler's List (1993)
437	Aliens (1986)
181	Kiss the Girls (1997)
234	Breakfast at Tiffany's (1961)
367	Pulp Fiction (1994)
839	Mirror Has Two Faces, The (1996)
353	English Patient, The (1996)
437	Shaggy Dog, The (1959)
655	Manchurian Candidate, The (1962)
125	Return of the Jedi (1983)
363	Clockwork Orange, A (1971)
263	Godfather, The (1972)
190	Twelve Monkeys (1995)
279	Star Trek VI: The Undiscovered Country (1991)
454	Roman Holiday (1953)
95	Mask, The (1994)
308	My Crazy Life (Mi vida loca) (1993)
621	Mary Poppins (1964)
87	Addams Family Values (1993)
291	Bound (1996)
805	Clueless (1995)
899	Pump Up the Volume (1990)
707	Farewell My Concubine (1993)
405	Cliffhanger (1993)
116	Fly Away Home (1996)
677	Chasing Amy (1997)
421	E.T. the Extra-Terrestrial (1982)
711	Star Trek III: The Search for Spock (1984)
727	Maximum Risk (1996)
661	Psycho (1960)
850	Mary Poppins (1964)
809	Hoodlum (1997)
605	Rock, The (1996)
295	Aristocats, The (1970)
709	Return of the Jedi (1983)
92	Mother Night (1996)
405	Two or Three Things I Know About Her (1966)
878	Ghost (1990)
608	Cyrano de Bergerac (1990)
537	Breakfast at Tiffany's (1961)
116	Rosewood (1997)
854	Mighty Aphrodite (1995)
919	Ice Storm, The (1997)
573	Sting, The (1973)
446	Conspiracy Theory (1997)
10	Heat (1995)
407	Eat Drink Man Woman (1994)
267	Miller's Crossing (1990)
536	Pink Floyd - The Wall (1982)
774	Tank Girl (1995)
457	Judge Dredd (1995)
892	Platoon (1986)
803	George of the Jungle (1997)
497	Eraser (1996)
716	Christmas Carol, A (1938)
795	Blade Runner (1982)
276	Alice in Wonderland (1951)
397	Primal Fear (1996)
768	Jerry Maguire (1996)
458	Living in Oblivion (1995)
766	Ghost (1990)
204	Rosewood (1997)
936	Volcano (1997)
100	Chairman of the Board (1998)
816	Titanic (1997)
193	When Night Is Falling (1995)
882	Black Sheep (1996)
90	20,000 Leagues Under the Sea (1954)
425	Jackal, The (1997)
342	One Flew Over the Cuckoo's Nest (1975)
406	City Slickers II: The Legend of Curly's Gold (1994)
567	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
811	Air Force One (1997)
840	Big Night (1996)
707	Jefferson in Paris (1995)
505	Ransom (1996)
328	Blown Away (1994)
235	Cop Land (1997)
561	Highlander (1986)
662	Fargo (1996)
620	Heavy Metal (1981)
751	Jeffrey (1995)
341	187 (1997)
629	Get Shorty (1995)
194	Apartment, The (1960)
456	Mask, The (1994)
900	Up Close and Personal (1996)
779	My Left Foot (1989)
666	Monty Python and the Holy Grail (1974)
443	Alien: Resurrection (1997)
654	Twister (1996)
727	Twister (1996)
223	Happy Gilmore (1996)
81	Emma (1996)
870	Sneakers (1992)
314	Father of the Bride (1950)
566	Wings of Desire (1987)
633	Die xue shuang xiong (Killer, The) (1989)
709	Basketball Diaries, The (1995)
405	Under Siege 2: Dark Territory (1995)
279	Return of the Pink Panther, The (1974)
763	Ed Wood (1994)
235	Welcome To Sarajevo (1997)
325	Close Shave, A (1995)
603	Heat (1995)
13	Terminator 2: Judgment Day (1991)
864	Indian in the Cupboard, The (1995)
741	Reality Bites (1994)
602	Dead Man Walking (1995)
559	Die Hard: With a Vengeance (1995)
537	Return of the Jedi (1983)
500	Casper (1995)
503	Breaking the Waves (1996)
178	Short Cuts (1993)
374	Bed of Roses (1996)
686	Raging Bull (1980)
495	Jaws 2 (1978)
275	Dumbo (1941)
881	Muppet Treasure Island (1996)
295	Henry V (1989)
435	Carlito's Way (1993)
763	Forrest Gump (1994)
416	Sense and Sensibility (1995)
727	Apocalypse Now (1979)
10	True Lies (1994)
426	Monty Python and the Holy Grail (1974)
233	Four Weddings and a Funeral (1994)
382	Willy Wonka and the Chocolate Factory (1971)
125	Air Up There, The (1994)
522	Monty Python and the Holy Grail (1974)
666	High Noon (1952)
230	Cat on a Hot Tin Roof (1958)
92	Shining, The (1980)
184	Angels and Insects (1995)
838	Terminator 2: Judgment Day (1991)
606	William Shakespeare's Romeo and Juliet (1996)
664	Manchurian Candidate, The (1962)
605	2001: A Space Odyssey (1968)
244	Young Guns (1988)
479	How to Be a Player (1997)
177	Professional, The (1994)
848	Secret Garden, The (1993)
391	Leaving Las Vegas (1995)
862	First Wives Club, The (1996)
734	My Fair Lady (1964)
931	My Best Friend's Wedding (1997)
454	Die Hard (1988)
758	Star Trek: First Contact (1996)
311	Lawrence of Arabia (1962)
95	Carrie (1976)
373	Butch Cassidy and the Sundance Kid (1969)
709	Indiana Jones and the Last Crusade (1989)
751	Fugitive, The (1993)
661	To Kill a Mockingbird (1962)
846	Alien 3 (1992)
325	Aladdin (1992)
301	Cobb (1994)
474	Once Upon a Time in the West (1969)
117	Sleepers (1996)
723	12 Angry Men (1957)
380	Braveheart (1995)
347	Mission: Impossible (1996)
771	Remains of the Day, The (1993)
173	Edge, The (1997)
308	Pollyanna (1960)
389	Faithful (1996)
347	Jerry Maguire (1996)
782	That Darn Cat! (1997)
339	Beavis and Butt-head Do America (1996)
383	Raising Arizona (1987)
704	George of the Jungle (1997)
524	Braveheart (1995)
851	Dragonheart (1996)
843	Burnt Offerings (1976)
347	Long Kiss Goodnight, The (1996)
374	Ghost and the Darkness, The (1996)
437	Maltese Falcon, The (1941)
894	Once Were Warriors (1994)
537	Shawshank Redemption, The (1994)
317	Devil's Own, The (1997)
474	Fugitive, The (1993)
496	Fantasia (1940)
15	Jackie Chan's First Strike (1996)
747	Thirty-Two Short Films About Glenn Gould (1993)
537	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)
454	Apt Pupil (1998)
84	Schindler's List (1993)
628	Contact (1997)
276	Monty Python's Life of Brian (1979)
276	Stargate (1994)
690	Naked Gun 33 1/3: The Final Insult (1994)
42	Truth About Cats & Dogs, The (1996)
457	Right Stuff, The (1983)
207	Groundhog Day (1993)
472	Striptease (1996)
655	Sudden Death (1995)
824	Crash (1996)
62	Blue in the Face (1995)
102	Cutthroat Island (1995)
279	Die Hard: With a Vengeance (1995)
524	It's a Wonderful Life (1946)
304	English Patient, The (1996)
160	Platoon (1986)
367	Silence of the Lambs, The (1991)
592	Rumble in the Bronx (1995)
655	Big Night (1996)
544	Midnight in the Garden of Good and Evil (1997)
16	Blade Runner (1982)
868	Empire Strikes Back, The (1980)
936	Phenomenon (1996)
214	Trees Lounge (1996)
805	Get Shorty (1995)
585	Cinema Paradiso (1988)
221	Shawshank Redemption, The (1994)
332	Braveheart (1995)
548	Psycho (1960)
232	Casablanca (1942)
59	Searching for Bobby Fischer (1993)
790	Fugitive, The (1993)
417	My Own Private Idaho (1991)
704	Murder at 1600 (1997)
635	Dante's Peak (1997)
918	African Queen, The (1951)
198	Contact (1997)
38	Twister (1996)
463	Long Kiss Goodnight, The (1996)
790	Addams Family Values (1993)
189	Muriel's Wedding (1994)
119	Metro (1997)
49	Bottle Rocket (1996)
399	Courage Under Fire (1996)
374	Blue in the Face (1995)
129	Mad City (1997)
292	Boot, Das (1981)
200	Pete's Dragon (1977)
437	Singin' in the Rain (1952)
268	Shadow, The (1994)
290	Bridge on the River Kwai, The (1957)
462	Spawn (1997)
533	Duck Soup (1933)
43	Clueless (1995)
655	Dead Man Walking (1995)
624	Private Parts (1997)
447	Alien (1979)
354	E.T. the Extra-Terrestrial (1982)
342	2 Days in the Valley (1996)
682	Dead Presidents (1995)
149	Career Girls (1997)
877	Sense and Sensibility (1995)
394	So I Married an Axe Murderer (1993)
919	In & Out (1997)
644	Free Willy 3: The Rescue (1997)
788	Back to the Future (1985)
271	Surviving Picasso (1996)
315	Groundhog Day (1993)
456	Time to Kill, A (1996)
198	Surviving Picasso (1996)
868	Gone with the Wind (1939)
417	Breakfast at Tiffany's (1961)
151	Bridge on the River Kwai, The (1957)
291	Private Parts (1997)
334	Contact (1997)
295	Twelfth Night (1996)
193	Dangerous Minds (1995)
92	Once Were Warriors (1994)
323	Broken Arrow (1996)
201	Birds, The (1963)
588	Barbarella (1968)
727	Getaway, The (1994)
271	Seven Years in Tibet (1997)
106	Fargo (1996)
371	Mrs. Doubtfire (1993)
500	Kama Sutra: A Tale of Love (1996)
455	Time to Kill, A (1996)
425	Sphere (1998)
851	In the Company of Men (1997)
472	Romy and Michele's High School Reunion (1997)
328	Heat (1995)
159	Independence Day (ID4) (1996)
13	In the Line of Duty 2 (1987)
881	Days of Thunder (1990)
154	Maltese Falcon, The (1941)
469	Field of Dreams (1989)
812	Money Talks (1997)
267	From Dusk Till Dawn (1996)
59	Barcelona (1994)
7	North by Northwest (1959)
308	12 Angry Men (1957)
854	Unforgiven (1992)
487	Ace Ventura: Pet Detective (1994)
709	Sleepers (1996)
326	Good, The Bad and The Ugly, The (1966)
164	Desperate Measures (1998)
342	My Best Friend's Wedding (1997)
82	Alien: Resurrection (1997)
795	Coneheads (1993)
372	Carrie (1976)
618	Glory (1989)
66	Return of the Jedi (1983)
276	Empire Strikes Back, The (1980)
16	Time to Kill, A (1996)
286	Cutthroat Island (1995)
184	Godfather, The (1972)
648	White Squall (1996)
632	Scream (1996)
320	Fifth Element, The (1997)
711	Pink Floyd - The Wall (1982)
506	Brazil (1985)
337	Diabolique (1996)
919	Chasing Amy (1997)
313	Wizard of Oz, The (1939)
542	Austin Powers: International Man of Mystery (1997)
144	Only You (1994)
673	Wings of the Dove, The (1997)
44	To Kill a Mockingbird (1962)
715	Tombstone (1993)
506	Man Who Knew Too Little, The (1997)
614	Nutty Professor, The (1996)
330	Schindler's List (1993)
636	Toy Story (1995)
97	Dances with Wolves (1990)
927	Phenomenon (1996)
741	Empire Strikes Back, The (1980)
417	Legends of the Fall (1994)
805	Henry V (1989)
320	Psycho (1960)
11	Adventures of Priscilla, Queen of the Desert, The (1994)
363	L.A. Confidential (1997)
880	Jurassic Park (1993)
897	Screamers (1995)
160	Star Trek: The Wrath of Khan (1982)
592	Conspiracy Theory (1997)
222	Quiz Show (1994)
899	Phenomenon (1996)
416	One Flew Over the Cuckoo's Nest (1975)
130	Money Talks (1997)
815	One Flew Over the Cuckoo's Nest (1975)
559	Home Alone (1990)
276	It Could Happen to You (1994)
109	Bob Roberts (1992)
437	While You Were Sleeping (1995)
303	Like Water For Chocolate (Como agua para chocolate) (1992)
919	Sleepers (1996)
344	People vs. Larry Flynt, The (1996)
786	Bonnie and Clyde (1967)
253	Indiana Jones and the Last Crusade (1989)
864	Murder in the First (1995)
21	Jaws 2 (1978)
533	Forrest Gump (1994)
844	Star Wars (1977)
280	Cape Fear (1962)
286	Pinocchio (1940)
363	What's Eating Gilbert Grape (1993)
303	That Thing You Do! (1996)
207	Father of the Bride Part II (1995)
276	Apt Pupil (1998)
486	Young Poisoner's Handbook, The (1995)
919	Star Trek: First Contact (1996)
90	To Catch a Thief (1955)
405	Mixed Nuts (1994)
829	To Kill a Mockingbird (1962)
57	Mission: Impossible (1996)
49	Mrs. Winterbourne (1996)
896	Sound of Music, The (1965)
472	Sleepless in Seattle (1993)
878	Cinema Paradiso (1988)
234	Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)
854	Taxi Driver (1976)
392	Apostle, The (1997)
394	Pulp Fiction (1994)
10	Twelve Monkeys (1995)
465	It's a Wonderful Life (1946)
551	Pulp Fiction (1994)
476	Made in America (1993)
695	Keys to Tulsa (1997)
670	Arsenic and Old Lace (1944)
339	Clear and Present Danger (1994)
502	Titanic (1997)
527	GoodFellas (1990)
601	Last Man Standing (1996)
59	Shawshank Redemption, The (1994)
291	True Romance (1993)
536	Notorious (1946)
862	Seventh Seal, The (Sjunde inseglet, Det) (1957)
589	Devil's Advocate, The (1997)
297	Boot, Das (1981)
301	Willy Wonka and the Chocolate Factory (1971)
577	Beavis and Butt-head Do America (1996)
138	Rock, The (1996)
194	Manhattan (1979)
514	Dead Poets Society (1989)
178	Professional, The (1994)
458	Donnie Brasco (1997)
216	Sabrina (1995)
520	Grumpier Old Men (1995)
626	Liar Liar (1997)
432	Liar Liar (1997)
661	Wrong Trousers, The (1993)
178	Ghost and the Darkness, The (1996)
608	Air Force One (1997)
472	Amadeus (1984)
692	First Wives Club, The (1996)
493	E.T. the Extra-Terrestrial (1982)
125	Evita (1996)
150	Absolute Power (1997)
22	Batman (1989)
41	My Favorite Year (1982)
716	Beauty and the Beast (1991)
906	Stealing Beauty (1996)
678	Twelve Monkeys (1995)
301	Bananas (1971)
852	George of the Jungle (1997)
833	In the Line of Fire (1993)
241	Air Force One (1997)
450	Dumbo (1941)
334	Star Wars (1977)
85	Faces (1968)
934	Blue Angel, The (Blaue Engel, Der) (1930)
798	Before and After (1996)
642	Blade Runner (1982)
90	Dances with Wolves (1990)
919	Alien: Resurrection (1997)
313	Contact (1997)
897	Unforgiven (1992)
894	Fargo (1996)
577	Powder (1995)
109	Weekend at Bernie's (1989)
506	Miller's Crossing (1990)
326	Groundhog Day (1993)
174	Brady Bunch Movie, The (1995)
823	20,000 Leagues Under the Sea (1954)
314	Crow: City of Angels, The (1996)
455	Kalifornia (1993)
380	Henry V (1989)
259	Mr. Holland's Opus (1995)
94	Client, The (1994)
19	Babe (1995)
373	To Kill a Mockingbird (1962)
883	Jaws (1975)
802	2001: A Space Odyssey (1968)
303	Back to the Future (1985)
117	Happy Gilmore (1996)
784	Ulee's Gold (1997)
568	Top Hat (1935)
919	Return of the Jedi (1983)
59	Firm, The (1993)
77	Nightmare Before Christmas, The (1993)
392	12 Angry Men (1957)
313	James and the Giant Peach (1996)
588	Powder (1995)
847	Ransom (1996)
193	Fargo (1996)
395	Schindler's List (1993)
523	Rob Roy (1995)
622	Star Trek V: The Final Frontier (1989)
145	Beautiful Girls (1996)
323	Heat (1995)
360	Deer Hunter, The (1978)
198	Enchanted April (1991)
291	Sound of Music, The (1965)
362	Devil's Own, The (1997)
577	Mrs. Doubtfire (1993)
15	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)
417	Heavy Metal (1981)
144	Seven Years in Tibet (1997)
666	Raiders of the Lost Ark (1981)
747	Raging Bull (1980)
28	Screamers (1995)
336	Phenomenon (1996)
506	Bob Roberts (1992)
537	Fear (1996)
848	African Queen, The (1951)
200	Fried Green Tomatoes (1991)
302	Evita (1996)
867	Buddy (1997)
279	Hunt for Red October, The (1990)
372	Dolores Claiborne (1994)
332	G.I. Jane (1997)
150	Crash (1996)
214	Full Metal Jacket (1987)
201	Phenomenon (1996)
406	Kids (1995)
922	Braveheart (1995)
102	Star Wars (1977)
31	Singin' in the Rain (1952)
416	Mighty Aphrodite (1995)
562	Lawrence of Arabia (1962)
308	Malice (1993)
682	Father of the Bride Part II (1995)
154	One Flew Over the Cuckoo's Nest (1975)
92	Contact (1997)
504	Ghost and Mrs. Muir, The (1947)
34	Winter Guest, The (1997)
199	Secrets & Lies (1996)
416	Apollo 13 (1995)
81	Wrong Trousers, The (1993)
634	Crucible, The (1996)
373	Indiana Jones and the Last Crusade (1989)
194	Casino (1995)
854	Long Kiss Goodnight, The (1996)
442	Seven (Se7en) (1995)
606	Jurassic Park (1993)
311	Cool Hand Luke (1967)
504	Rosewood (1997)
489	Jungle2Jungle (1997)
123	Cool Hand Luke (1967)
659	Get Shorty (1995)
817	Contact (1997)
551	Field of Dreams (1989)
653	Four Weddings and a Funeral (1994)
63	Evita (1996)
38	Groundhog Day (1993)
940	Mimic (1997)
399	Forrest Gump (1994)
593	Cable Guy, The (1996)
